listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,property_type,room_type,accommodates,bedrooms,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,TV,Internet,Shampoo,Suitable for Events,Washer / Dryer,Pool,Hair Dryer,Smoke Detector,Cable TV,Laptop Friendly Workspace,Cat(s),Doorman,Washer,Heating,Breakfast,Safety Card,Hot Tub,Pets live on this property,Free Parking on Premises,Dryer,Essentials,Iron,Wireless Internet,Dog(s),Pets Allowed,Buzzer/Wireless Intercom,Gym,24-Hour Check-in,Fire Extinguisher,Hangers,Elevator in Building,Other pet(s),Lock on Bedroom Door,Wheelchair Accessible,Indoor Fireplace,Smoking Allowed,Kitchen,First Aid Kit,Air Conditioning,Family/Kid Friendly,Carbon Monoxide Detector,visitors
9183838,Belltown / Downtown Apartment,46005243,2015.10.7,US,within an hour,100%,f,2,t,f,Belltown,Seattle,Apartment,Entire place,2,1,$130.00 ,20,2,4,2,2,6,2,f,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,[4822953]
6250399,Center UW Comfy Wood Floor (216),3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,3,0,$95.00 ,60,6,6,10,8,4,4,f,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,[26536933]
9151865,94 walking score BDRM in SLU,40912620,2015.8.9,"Seattle, Washington, United States",within a few hours,100%,f,2,t,f,,Seattle,Apartment,Private room,2,1,$75.00 ,40,4,10,10,10,10,4,f,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,[21545556]
1549973,Spacious Fast Internet Walk to UW43,3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,3,1,$78.00 ,66,6,8,8,8,7,6,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"[8262375, 16998734, 19574279, 3842353, 11604344, 3226466, 22279114]"
9134196,"Studio Apt with patio, #105",23502285,2014.11.8,"Seattle, Washington, United States",within an hour,90%,f,2,t,t,University District,Seattle,Apartment,Entire place,2,0,$109.00 ,80,6,8,6,4,8,6,f,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,[44479409]
8934054,Condo rental room  in downtown!,41379323,2015.8.13,"Seattle, Washington, United States",within an hour,100%,f,7,t,t,Capitol Hill,Seattle,Apartment,Private room,3,1,$75.00 ,60,6,5,6,5,8,6,f,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,"[45960646, 44996577, 14808944, 48910488]"
9532861,Modern Loft in Pike Place,5241841,2013.2.26,"New York, New York, United States",within a few hours,100%,f,1,t,t,Pike Place Market,Seattle,Apartment,Entire place,2,0,$149.00 ,60,10,8,6,8,8,6,f,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,[49931038]
5340242,New List Green Lake & Bryant/UW (4,3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,Bryant,Seattle,Apartment,Entire place,3,1,$110.00 ,80,10,8,10,8,8,6,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,[15061260]
8168876,Phinney Ridge Classic Craftsman,430709,2011.3.8,"Seattle, Washington, United States",within a day,88%,f,36,t,t,,Seattle,House,Entire place,8,3,$239.00 ,80,10,10,8,10,8,6,f,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,[263734]
5126077,Location and View in Queen Anne,6097842,2013.4.26,"Seattle, Washington, United States",within a few hours,100%,f,2,t,t,Queen Anne,Seattle,Apartment,Private room,2,1,$95.00 ,80,10,10,10,10,8,6,f,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,[4876590]
7093910,Ted's modern home - 2nd master room,32807985,2015.5.7,"Seattle, Washington, United States",within an hour,100%,t,5,t,t,Leschi,Seattle,House,Private room,2,1,$80.00 ,60,9,6,9,9,9,6,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,"[4510751, 35451787]"
4892529,Daylight basement ,9207095,2013.10.3,"Seattle, Washington, United States",within an hour,86%,f,8,t,t,Ravenna,Seattle,House,Entire place,8,3,$245.00 ,53,6,7,10,9,9,6,f,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"[2157474, 37266441, 35307676]"
7987846,Vacation rental- Convention Center,41379323,2015.8.13,"Seattle, Washington, United States",within an hour,100%,f,7,t,t,Capitol Hill,Seattle,Condominium,Entire place,6,2,$99.00 ,80,8,8,8,8,10,6,f,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,"[11914111, 49512735, 32552637]"
3085726,Across St. UW Tower Hotel Deca 206,3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,2,1,$70.00 ,60,10,10,8,8,10,6,f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[679048]
607788,"condo Seattle, Wa.",103427,2010.4.4,"West Hollywood, California, United States",within a day,87%,f,84,t,t,Central Business District,Seattle,Apartment,Private room,6,1,$250.00 ,83,4,8,10,10,10,6,f,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[3010074, 9283314]"
8566242,Cozy Cottage Style,1886546,2012.3.8,"Seattle, Washington, United States",within a day,100%,f,1,t,t,The Junction,Seattle,House,Entire place,4,2,$200.00 ,100,10,10,10,10,10,6,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,[1594761]
4041868,Seward Park-Sleeps 10- Int'l Dist.,14456173,2014.4.19,"Bellevue, Washington, United States",within an hour,100%,f,6,t,t,Columbia City,Seattle,House,Entire place,10,3,$195.00 ,71,7,7,9,10,6,7,f,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,"[14906619, 28199424, 23501447, 16569306, 4500867, 34309289, 32608505]"
613151,2BdRm 1Bath Shared Near Dwntwn SEA,862329,2011.7.24,"Seattle, Washington, United States",within a few hours,89%,f,11,t,t,North Beacon Hill,Seattle,House,Private room,6,1,$169.00 ,87,8,7,6,6,7,7,f,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,"[3113965, 4311932, 7209963, 10263892]"
3706719,Center UW Comfy Quiet & View (306),3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,2,0,$90.00 ,70,9,9,9,7,7,7,f,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"[9679616, 20217999, 6186754, 19414577, 32193480, 23177776]"
5637990,Amazing Lake Union Views: 2 Bedroom,1346749,2011.10.28,"Lafayette, California, United States",within a few hours,75%,f,1,t,t,Capitol Hill,Seattle,House,Entire place,4,2,$130.00 ,80,8,6,8,9,7,7,f,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,"[39883464, 49362576, 46387051]"
6959336,Steps from magical Discovery Park-2,3497328,2012.9.7,"Seattle, Washington, United States",within a day,100%,f,4,t,t,Magnolia,Seattle,House,Entire place,5,2,$129.00 ,73,7,7,9,9,7,7,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,"[31602974, 4483416, 36575871]"
3291777,Spacious and so close to UW (34),3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,4,1,$95.00 ,66,7,6,8,8,8,7,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"[16647743, 16881604, 1268102, 16974704, 1481833, 20655664, 37750983]"
1571230,Center UW Blast Internet New #102,3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,3,1,$85.00 ,68,9,8,8,8,8,7,f,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[2737163, 8491782, 32168314, 33537515, 29949117, 9009347, 36840402, 23109199, 32209604, 34392295, 41761801, 26925741]"
9075558,Private Bedroom in a Modern House,7237936,2013.7.2,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,,Seattle,House,Private room,2,1,$34.00 ,57,6,5,8,9,8,7,f,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"[36815660, 22224146, 21105463, 16113799, 19472385, 20942635]"
6411986,Seattle Private Rm Next to Downtown,7431966,2013.7.11,"Seattle, Washington, United States",within an hour,100%,f,1,t,t,Atlantic,Seattle,Apartment,Private room,4,1,$90.00 ,84,9,8,9,10,8,7,f,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"[33536991, 33941417, 34492770, 34967747, 20938607, 30794763, 17734710, 2966025, 41384453]"
7245586,Spacious private basemt rm in UDist,724729,2011.6.20,"Seattle, Washington, United States",within a few hours,100%,f,4,t,t,Ravenna,Seattle,House,Private room,2,1,$60.00 ,60,6,4,4,7,9,7,f,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[17857524, 40447852]"
3096191,View Walk to UW Village 2B 2B (402),2911360,2012.7.12,"Seattle, Washington, United States",within a few hours,100%,f,11,t,f,University District,Seattle,Apartment,Entire place,6,2,$150.00 ,68,7,7,7,7,9,7,f,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[11211622, 2545729, 6065639, 9812010, 16834014, 5530406, 20334682, 15945031]"
5126365,Modern and Cozy Bedroom,1717300,2012.2.7,"Seattle, Washington, United States",a few days or more,40%,f,2,t,t,Wallingford,Seattle,House,Private room,2,1,$80.00 ,73,8,7,7,8,9,7,f,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,"[12481470, 29768238, 30387457]"
3613516,View Home in North Seattle,18207315,2014.7.16,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,North Beach/Blue Ridge,Seattle,House,Entire place,4,2,$275.00 ,90,9,8,10,8,9,7,f,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,"[21783878, 2013159]"
2769088,Rooftop Olympic View 4m Sunny Loft ,5067360,2013.2.12,"Seattle, Washington, United States",a few days or more,33%,f,2,t,t,Ballard,Seattle,House,Entire place,4,2,$110.00 ,71,8,6,9,9,9,7,f,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[9474109, 16388717, 159951, 13003929, 1555383, 12565354, 5868508, 6542046, 31372016, 38112823, 40610048, 11451359]"
1521633,"3 Min walk to UW, Large Quiet (51)",3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,4,1,$85.00 ,80,9,9,9,9,9,7,f,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"[8147046, 7317455, 7333245, 4668220, 14975583, 2020126, 4474599, 44542952]"
3925572,Cute modern home in great location,20337955,2014.8.21,US,within a few hours,100%,f,1,t,f,,Seattle,House,Private room,2,1,$70.00 ,87,9,8,10,9,9,7,f,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[8235, 39273926, 7727129]"
1750010,"Beautiful Modern Home in Ravenna,",9207095,2013.10.3,"Seattle, Washington, United States",within an hour,86%,f,8,t,t,Ravenna,Seattle,House,Entire place,8,3,$325.00 ,76,8,9,10,9,9,7,f,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,"[16191063, 16108172, 16220696, 7637339, 134904, 25239802, 32001982, 15809141, 28724701, 27676915, 15856077, 9844268]"
3354761,"SPECIAL on Water, Downtown Seattle",16929371,2014.6.17,"Seattle, Washington, United States",within an hour,100%,t,2,t,t,Magnolia,Seattle,Apartment,Entire place,9,0,$95.00 ,84,8,9,10,9,9,7,f,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,"[12947349, 18364331, 10896167, 5523266, 19044696, 23370025, 13831703, 9681765, 2277497]"
7182584,Cute Green Lake Cabin,1107424,2011.9.4,"Ciudad Obreg_³n, Sonora, Mexico",within a day,57%,f,1,t,f,Wallingford,Seattle,House,Entire place,5,2,$200.00 ,80,9,9,10,9,9,7,f,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"[43535988, 9930480, 1415192]"
6370313,Luxury Furnished 1BR Seattle Apt,30283594,2015.3.30,US,within a few hours,97%,f,502,t,t,Belltown,Seattle,Apartment,Entire place,3,1,$249.00 ,55,7,7,5,6,10,7,f,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"[39099101, 36255595, 36829573, 6900152]"
6222245,Metropolitan Seattleite-Studio,430709,2011.3.8,"Seattle, Washington, United States",within a day,88%,f,36,t,t,,Seattle,Apartment,Entire place,4,0,$130.00 ,100,10,10,9,8,10,7,f,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,"[486835, 9602512]"
6958436,Historic Downtown Artist Loft,11653525,2014.1.26,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,Belltown,Seattle,Loft,Entire place,4,1,$225.00 ,90,8,5,9,9,10,7,f,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,"[378293, 3830116]"
1520501,Io House (bunk 2L) - SLU walkable ,1243056,2011.10.3,"Seattle, Washington, United States",within an hour,90%,f,37,t,t,Capitol Hill,Seattle,House,Shared room,1,1,$49.00 ,70,10,8,9,9,10,7,f,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[6342305, 20615996, 448728, 34791408]"
8754180,Viewridge Home,3526468,2012.9.10,"Seattle, Washington, United States",within a day,80%,f,1,t,f,View Ridge,Seattle,House,Entire place,8,3,$175.00 ,60,7,6,10,10,10,7,f,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,"[5266187, 15065290]"
8863714,Down Town Madison Park Apartment,27499395,2015.2.9,"Chelan, Washington, United States",within an hour,100%,f,1,t,f,Madison Park,Seattle,Apartment,Entire place,4,1,$95.00 ,80,7,6,10,10,10,7,f,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"[25792873, 47913941, 44195127]"
4251426,Harbor Steps- Water Views 16th Flr!,430709,2011.3.8,"Seattle, Washington, United States",within a day,88%,f,36,t,t,Central Business District,Seattle,Apartment,Entire place,6,2,$245.00 ,73,9,10,10,10,10,7,f,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,"[7050617, 31979832, 21377767]"
7839723,Creekside Contemporary Apartment,1274285,2011.10.10,"Seattle, Washington, United States",within an hour,89%,f,3,t,t,Pinehurst,Seattle,Apartment,Entire place,8,2,$150.00 ,80,10,10,8,8,6,8,f,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,[41510984]
9157232,Private rm in U-Dist,724729,2011.6.20,"Seattle, Washington, United States",within a few hours,100%,f,4,t,t,Ravenna,Seattle,House,Private room,1,1,$50.00 ,80,8,8,8,10,6,8,f,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,[46165280]
1263470,Sweet Seattle Urban Homestead 1 Bdr,4193,2008.11.10,"Seattle, Washington, United States",within a few hours,88%,f,4,t,t,Dunlap,Seattle,House,Entire place,2,1,$100.00 ,77,8,8,9,8,7,8,f,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"[13761636, 40337719, 39183505, 36557778, 7053439, 46492363]"
190984,Home in Hillman City,923095,2011.8.4,"Seattle, Washington, United States",within a few hours,100%,f,2,t,t,Columbia City,Seattle,Apartment,Entire place,2,1,$110.00 ,87,9,9,9,9,7,8,f,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"[1558079, 14731487, 715249, 1499027, 15049107, 14808471, 16337148, 13504875, 17434116, 4052559, 17659175, 17195675, 18683923, 1110524, 2774759, 19256511, 7811733, 15993659, 22167130, 3677530, 12999297, 9560926, 4679742, 17659248, 334466, 27288309, 1547252, 30150317, 33211254, 31748630, 30932316, 8257590, 30012580, 13891698, 17179850, 32589448, 34780698, 11005101, 34967600, 35720395, 11210417, 7524124, 35600713, 2479470, 32436368, 2190962, 33685054, 484874, 7690746, 9953226, 37178962]"
23356,3bd 2bt great bargain  sleep 6-10,91286,2010.3.11,"Seattle, Washington, United States",a few days or more,0%,f,2,t,f,Holly Park,Seattle,House,Entire place,10,3,$215.00 ,83,8,9,10,9,7,8,f,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[474676, 5819819, 2887729, 2734499, 23391776, 31494939]"
716829,Shack in the back in Seattle,62386,2009.12.12,"Seattle, Washington, United States",within an hour,100%,f,4,t,t,Greenwood,Seattle,Chalet,Private room,1,1,$62.00 ,71,10,6,6,4,8,8,f,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[4693251]
6545246,Io Annex (bunk 1L) - SLU walkable,1243056,2011.10.3,"Seattle, Washington, United States",within an hour,90%,f,37,t,t,Capitol Hill,Seattle,House,Shared room,1,1,$55.00 ,80,10,8,4,6,8,8,f,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[4308645]
7219541,A beautiful house with a lake view,37795322,2015.7.7,"Seattle, Washington, United States",within a few hours,100%,f,1,t,f,Cedar Park,Seattle,House,Private room,1,1,$80.00 ,80,8,8,8,8,8,8,f,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[7287303]
8988178,"Lovely Queen Anne Cottage, 2 BR",2983711,2012.7.18,"Seattle, Washington, United States",within a few hours,100%,f,1,t,f,,Seattle,House,Entire place,5,2,$109.00 ,80,8,10,8,8,8,8,f,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,[5956272]
3303857,"Cool, Fast WIFI walk to UW (14) ",3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,3,1,$95.00 ,82,9,9,9,8,8,8,f,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"[3996403, 2559713, 12779426, 3382892, 16287598, 3114548, 7662846, 18494539, 13264386, 2819272, 17735733, 18941630, 19407742, 18061046, 19245554, 8928334, 1032643, 20120122, 13116160, 34408877, 1538243, 14452726, 16736341]"
5407311,Serene W/D  walk toUW/U Village 404,3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,4,1,$92.00 ,100,10,10,10,8,8,8,f,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,[28876076]
666897,LovelyCottage near Downtown Seattle,1650960,2012.1.25,"Seattle, Washington, United States",within a few hours,70%,f,4,t,t,Minor,Seattle,House,Entire place,4,1,$99.00 ,75,9,6,8,9,8,8,f,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"[17607592, 24829123, 13245599, 27028671, 206203, 3179761, 32722056, 32217192, 1598933, 9432895, 30255159, 20085608, 8905824, 41857238, 21835294, 11736388, 11656275, 32773481]"
4144767,Ballard Cottage- Charming Tiny Home,430709,2011.3.8,"Seattle, Washington, United States",within a day,88%,f,36,t,t,Ballard,Seattle,House,Entire place,2,0,$95.00 ,84,9,9,8,9,8,8,f,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,"[1747443, 19544360, 24211171, 22256038, 43541833]"
3329962,"Super comfortable, UW (44)",3074414,2012.7.27,"Seattle, Washington, United States",within a few hours,80%,f,34,t,t,University District,Seattle,Apartment,Entire place,3,1,$105.00 ,74,8,8,9,9,8,8,f,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"[13360873, 5291258, 16670137, 7670863, 18413939, 5130155, 19709209, 12930125, 6138521, 4114056, 4296293, 11687832, 25421489, 8958058, 7369350, 19328555, 30868004, 34461163, 5321860, 29599301, 7943592, 31722040, 34060900, 5774711, 2747142]"
606297,5 Bed 3Bath House Near Downtown SEA,862329,2011.7.24,"Seattle, Washington, United States",within a few hours,89%,f,11,t,t,North Beacon Hill,Seattle,House,Entire place,14,5,$399.00 ,87,8,8,9,9,8,8,f,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,"[3094684, 3116421, 3611250, 3630287, 3569920, 5216409, 2546733, 2318120, 5666753, 5759832, 5349309, 2961670, 6047253, 1649051, 2546733, 5685620, 2012666, 6297978, 6475468, 2025056, 6013620, 5468045, 7383571, 890695, 674858, 8946155, 8649718, 133702, 11241242, 11984825, 11888648, 3538887, 12625679, 10666499, 12328842, 7730471, 13741187, 580993, 16076761, 7599424, 10458515, 17156954, 10737931, 15680264, 15276964, 500918, 5707425, 3548774, 14157463, 20587446, 20910394, 2675134, 21526260, 7580769, 5152671, 4227041, 19634537, 14584786, 26541943, 7845706, 26066217, 13483960, 24171008, 1614228, 23165536, 10087705, 402767, 23461261, 14007745, 14563338, 13601360, 5478070, 22730385, 3740772, 6050905, 5957884, 16859984, 12302426, 36485167, 35570624, 14453711]"
6907671,Charming Cottage Near UW and Ravena,33899676,2015.5.21,"Seattle, Washington, United States",within a few hours,100%,f,1,t,t,Ravenna,Seattle,House,Entire place,4,1,$125.00 ,77,7,9,9,9,8,8,f,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,"[1675458, 36436534, 36239659, 33470112, 7935263, 7963696]"
7205443,Stylish Central District 2 Bedroom,5267359,2013.2.28,"Seattle, Washington, United States",within an hour,90%,f,3,t,t,Minor,Seattle,Apartment,Entire place,6,2,$99.00 ,84,9,9,9,9,8,8,f,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"[23777459, 11075061, 21145572, 42841966, 42176064, 1840435, 3645084, 41753279, 47275686, 2091430]"
